FID,Year,Sample,Station,SWD_Water,WFD_Water,Date,Time,Month,Programme,Survey,Latitude,Longitude,Water_Dept,Depth__m_,ammonium__,Field16,colored_di,density__k,dissolved,dissolve_1,dissolve_2,dissolve_3,nitrate__,nitrite__N,organic_ca,phosphate,TOoxN,Phos,Salinity_,salinity1,sigma_t,temperatur,total_alka,total_nitr,total_ni_1,total_phos
3163,2018,71,IA35E3885, , ,29/01/2018 00:00:00,1004,January,NUT,CV18001,53.250500000000002,-6.053200000000000,28.590000000000000,3.000000000000000, , , , , , , , ,7.330500000000000,0.239, ,0.6285,7.330500000000000,0.628500000000000,33.973999999999997,0.000000000000000, ,0.000000000000000, , , , 
3164,2018,70,IA35E3882, ,Southwestern Irish Sea - Killiney Bay (HA10),29/01/2018 00:00:00,1024,January,NUT,CV18001,53.249099999999999,-6.100000000000000,12.670000000000000,3.000000000000000, , , , , , , , ,7.403000000000000,0.25, ,0.646,7.403000000000000,0.646000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , , 
3165,2018,69,IA35E421, , ,29/01/2018 00:00:00,943,January,NUT,CV18001,53.299500000000002,-6.000000000000000,24.280000000000001,3.000000000000000, , , , , , , , ,8.038500000000001,0.296, ,0.637,8.038500000000001,0.637000000000000,33.834000000000003,0.000000000000000, ,0.000000000000000, , , , 
3166,2018,68,IA35E3875, , ,28/01/2018 00:00:00,1622,January,NUT,CV18001,53.300500000000000,-6.049400000000000,24.219999999999999,3.000000000000000, , , , , , , , ,9.396000000000001,0.312, ,0.741,9.396000000000001,0.741000000000000,33.680999999999997,0.000000000000000, ,0.000000000000000, , , , 
3167,2018,67,IA35E3872, ,Dublin Bay,28/01/2018 00:00:00,1604,January,NUT,CV18001,53.300100000000000,-6.100700000000000,9.890000000000001,3.000000000000000, , , , , , , , ,9.196000000000000,0.3125, ,0.7605,9.196000000000000,0.760500000000000,33.649000000000001,0.000000000000000, ,0.000000000000000, , , , 
3168,2018,66,IA35E44, , ,29/01/2018 00:00:00,658,January,NUT,CV18001,53.345300000000002,-5.653700000000000,80.269999999999996,76.390000000000001, , , , ,2125.54, , , ,5.802500000000000,<0.04, ,0.609,5.802500000000000,0.609000000000000,34.262000000000000,0.000000000000000, ,0.000000000000000,2300.64, , , 
3169,2018,66,IA35E44, , ,29/01/2018 00:00:00,658,January,NUT,CV18001,53.345300000000002,-5.653700000000000,80.269999999999996,3.928000000000000, , , , ,2123.65, , , ,6.345000000000000,<0.04, ,0.5885,6.345000000000000,0.588500000000000,34.264000000000003,0.000000000000000, ,0.000000000000000,2301.79, , , 
3170,2018,65,IA35E419, , ,29/01/2018 00:00:00,719,January,NUT,CV18001,53.339399999999998,-5.703200000000000,-3.440000000000000,3.000000000000000, , , , , , , , ,5.881000000000000,<0.04, ,0.5215,5.881000000000000,0.521500000000000,34.255000000000003,0.000000000000000, ,0.000000000000000, , , , 
3171,2018,64,IA35E419, , ,29/01/2018 00:00:00,733,January,NUT,CV18001,53.340100000000000,-5.753600000000000,55.340000000000003,3.000000000000000, , , , , , , , ,6.380500000000000,<0.04, ,0.4825,6.380500000000000,0.482500000000000,35.259999999999998,0.000000000000000, ,0.000000000000000, , , , 
3172,2018,63,IA35E416, , ,29/01/2018 00:00:00,809,January,NUT,CV18001,53.340100000000000,-5.802900000000000,38.579999999999998,35.155000000000001, , , , ,2127.16, , , ,6.058500000000000,<0.04, ,0.5975,6.058500000000000,0.597500000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,2305.93, , , 
3173,2018,63,IA35E416, , ,29/01/2018 00:00:00,809,January,NUT,CV18001,53.340100000000000,-5.802900000000000,38.579999999999998,4.200000000000000, , , , ,2134.75, , , ,6.046000000000000,<0.04, ,0.5785,6.046000000000000,0.578500000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,2297.66, , , 
3174,2018,62,IA35E416, , ,29/01/2018 00:00:00,834,January,NUT,CV18001,53.339700000000001,-5.849800000000000,43.009999999999998,3.000000000000000, , , , , , , , ,5.597000000000000,<0.04, ,0.5085,5.597000000000000,0.508500000000000,34.438000000000002,0.000000000000000, ,0.000000000000000, , , , 
3175,2018,61,IA35E413, , ,29/01/2018 00:00:00,858,January,NUT,CV18001,53.337100000000000,-5.904000000000000,33.399999999999999,33.176000000000002, , , , ,2134.02, , , ,6.353500000000000,0.128, ,0.5805,6.353500000000000,0.580500000000000,34.118000000000002,0.000000000000000, ,0.000000000000000,2309.5, , , 
3176,2018,61,IA35E413, , ,29/01/2018 00:00:00,858,January,NUT,CV18001,53.337100000000000,-5.904000000000000,33.399999999999999,3.374000000000000, , , , ,2144.75, , , ,6.593000000000000,0.154, ,0.537,6.593000000000000,0.537000000000000,34.060000000000002,0.000000000000000, ,0.000000000000000,2308.43, , , 
3177,2018,60,IA35E413, , ,29/01/2018 00:00:00,911,January,NUT,CV18001,53.340600000000002,-5.954100000000000,22.489999999999998,3.000000000000000, , , , , , , , ,8.452000000000000,0.2985, ,0.69,8.452000000000000,0.690000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , , 
3178,2018,59,IA35E413, , ,29/01/2018 00:00:00,925,January,NUT,CV18001,53.339799999999997,-5.999300000000000,24.670000000000002,24.286999999999999, , , , ,2159.67, , , ,9.117500000000000,0.3195, ,0.732,9.117500000000000,0.732000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,2317.12, , , 
3179,2018,59,IA35E413, , ,29/01/2018 00:00:00,925,January,NUT,CV18001,53.339799999999997,-5.999300000000000,24.670000000000002,3.332000000000000, , , , ,2157.51, , , ,8.782999999999999,0.3085, ,0.737,8.782999999999999,0.737000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,2315.67, , , 
3180,2018,58,IA35E3796, , ,28/01/2018 00:00:00,1714,January,NUT,CV18001,53.340899999999998,-6.048700000000000,21.500000000000000,3.000000000000000, , , , , , , , ,9.487500000000001,0.3215, ,0.7525,9.487500000000001,0.752500000000000,33.686000000000000,0.000000000000000, ,0.000000000000000, , , , 
3181,2018,57,IA35E3793, ,Dublin Bay,28/01/2018 00:00:00,1737,January,NUT,CV18001,53.337699999999998,-6.096300000000000,9.800000000000001,10.849000000000000, , , , ,2164.16, , , ,9.631500000000001,0.321, ,0.754,9.631500000000001,0.754000000000000,33.652000000000001,0.000000000000000, ,0.000000000000000,2339.48, , , 
3182,2018,57,IA35E3793, ,Dublin Bay,28/01/2018 00:00:00,1737,January,NUT,CV18001,53.337699999999998,-6.096300000000000,9.800000000000001,2.822000000000000, , , , ,2163.98, , , ,9.114500000000000,0.324, ,0.71,9.114500000000000,0.710000000000000,33.661000000000001,0.000000000000000, ,0.000000000000000,2325.3, , , 
3183,2018,56,IA35E3769, ,Dublin Bay,28/01/2018 00:00:00,1431,January,NUT,CV18001,53.342100000000002,-6.132800000000000,8.430000000000000,3.000000000000000, , , , , , , , ,39.022399999999998,0.4965, ,1.219,39.022399999999998,1.219000000000000,27.768000000000001,0.000000000000000, ,0.000000000000000, , , , 
3184,2018,55,IA35E3763, ,Liffey Estuary Lower,28/01/2018 00:00:00,1404,January,NUT,CV18001,53.344000000000001,-6.201200000000000,10.180000000000000,9.319000000000001, , , , ,2236.34, , , ,14.724000000000000,0.332, ,0.9485,14.724000000000000,0.948500000000000,32.429000000000002,0.000000000000000, ,0.000000000000000,2392.32, , , 
3185,2018,55,IA35E3763, ,Liffey Estuary Lower,28/01/2018 00:00:00,1404,January,NUT,CV18001,53.344000000000001,-6.201200000000000,10.180000000000000,2.616000000000000, , , , ,2340.67, , , ,25.398399999999999,0.3865, ,1.047,25.398399999999999,1.047000000000000,30.196000000000002,0.000000000000000, ,0.000000000000000,2488.67, , , 
3186,2018,54,IA35E3763, ,Liffey Estuary Lower,28/01/2018 00:00:00,1351,January,NUT,CV18001,53.345599999999997,-6.221900000000000,4.340000000000000,3.000000000000000, , , , , , , , ,32.959800000000001,0.459, ,1.127,32.959800000000001,1.127000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , , 
3187,2018,53,IA35E412, , ,28/01/2018 00:00:00,1926,January,NUT,CV18001,53.401299999999999,-5.963700000000000,20.100000000000001,3.000000000000000, , , , , , , , ,7.923000000000000,0.234, ,0.642,7.923000000000000,0.642000000000000,33.831000000000003,0.000000000000000, ,0.000000000000000, , , , 
3188,2018,52,IA35E412, , ,28/01/2018 00:00:00,1935,January,NUT,CV18001,53.400199999999998,-5.999700000000000,23.710000000000001,3.000000000000000, , , , , , , , ,9.279000000000000,0.2875, ,0.7125,9.279000000000000,0.712500000000000,33.619000000000000,0.000000000000000, ,0.000000000000000, , , , 
3189,2018,51,IA35E3784,Malahide, ,28/01/2018 00:00:00,1951,January,NUT,CV18001,53.429800000000000,-6.049800000000000,16.809999999999999,3.000000000000000, , , , , , , , ,9.924500000000000,0.312, ,0.7775,9.924500000000000,0.777500000000000,33.517000000000003,0.000000000000000, ,0.000000000000000, , , , 
3190,2018,50,IA35E3773,Malahide,Irish Sea Dublin (HA 09),28/01/2018 00:00:00,2005,January,NUT,CV18001,53.449500000000000,-6.099400000000000,8.160000000000000,3.000000000000000, , , , , , , , ,9.247999999999999,0.304, ,0.6735,9.247999999999999,0.673500000000000,33.581000000000003,0.000000000000000, ,0.000000000000000, , , , 
3191,2018,49,IA36E3996, ,Northwestern Irish Sea (HA 08),28/01/2018 00:00:00,2030,January,NUT,CV18001,53.501399999999997,-6.048100000000000,16.350000000000001,3.000000000000000, , , , , , , , ,8.852499999999999,0.2655, ,0.6,8.852499999999999,0.600000000000000,33.720999999999997,0.000000000000000, ,0.000000000000000, , , , 
3192,2018,48,IA36E3994, , ,28/01/2018 00:00:00,2050,January,NUT,CV18001,53.550899999999999,-6.048700000000000,13.789999999999999,3.000000000000000, , , , , , , , ,7.173500000000000,0.2115, ,0.5735,7.173500000000000,0.573500000000000,33.948999999999998,0.000000000000000, ,0.000000000000000, , , , 
3193,2018,47,IA36E3949,Balbriggan \ Skerries, ,28/01/2018 00:00:00,2135,January,NUT,CV18001,53.622300000000003,-6.138600000000000,9.789999999999999,3.000000000000000, , , , , , , , ,9.451000000000001,0.2655, ,0.5695,9.451000000000001,0.569500000000000,33.716999999999999,0.000000000000000, ,0.000000000000000, , , , 
3194,2018,46,IA36E397, , ,28/01/2018 00:00:00,2149,January,NUT,CV18001,53.651200000000003,-6.098700000000000,17.210000000000001,3.000000000000000, , , , , , , , ,8.664000000000000,0.22, ,0.5365,8.664000000000000,0.536500000000000,33.777999999999999,0.000000000000000, ,0.000000000000000, , , , 
3195,2018,45,IA36E3944,Balbriggan \ Skerries, ,28/01/2018 00:00:00,2202,January,NUT,CV18001,53.648899999999998,-6.149500000000000,12.720000000000001,3.000000000000000, , , , , , , , ,9.380500000000000,0.253, ,0.6015,9.380500000000000,0.601500000000000,34.231000000000002,0.000000000000000, ,0.000000000000000, , , , 
3196,2018,44,IA36E3941,Balbriggan \ Skerries, ,28/01/2018 00:00:00,2211,January,NUT,CV18001,53.650599999999997,-6.186100000000000,7.890000000000000,3.000000000000000, , , , , , , , ,10.222000000000000,0.2535, ,0.5485,10.222000000000000,0.548500000000000,33.587000000000003,0.000000000000000, ,0.000000000000000, , , , 
3197,2018,43,IA36E3865, , ,28/01/2018 00:00:00,2243,January,NUT,CV18001,53.697800000000001,-6.149900000000000,14.940000000000000,3.000000000000000, , , , , , , , ,9.564000000000000,0.249, ,0.59,9.564000000000000,0.590000000000000,33.646000000000001,0.000000000000000, ,0.000000000000000, , , , 
3198,2018,42,IA36E3862,Balbriggan \ Skerries, ,28/01/2018 00:00:00,2231,January,NUT,CV18001,53.699599999999997,-6.200100000000000,9.840000000000000,3.000000000000000, , , , , , , , ,10.846000000000000,0.283, ,0.603,10.846000000000000,0.603000000000000,33.463999999999999,0.000000000000000, ,0.000000000000000, , , , 
3199,2018,41,IA36E428, , ,29/01/2018 00:00:00,157,January,NUT,CV18001,53.729399999999998,-5.746900000000000,70.370000000000005,67.138000000000005, , , , , , , , ,6.010500000000000,<0.04, ,0.6495,6.010500000000000,0.649500000000000,34.036999999999999,0.000000000000000, ,0.000000000000000, , , , 
3200,2018,41,IA36E428, , ,29/01/2018 00:00:00,157,January,NUT,CV18001,53.729399999999998,-5.746900000000000,70.370000000000005,3.375000000000000, , , , , , , , ,5.690000000000000,<0.04, ,0.639,5.690000000000000,0.639000000000000,34.034999999999997,0.000000000000000, ,0.000000000000000, , , , 
3201,2018,40,IA36E425, , ,29/01/2018 00:00:00,145,January,NUT,CV18001,53.729700000000001,-5.794600000000000,59.329999999999998,3.000000000000000, , , , , , , , ,5.966500000000000,<0.04, ,0.546,5.966500000000000,0.546000000000000,34.177000000000000,0.000000000000000, ,0.000000000000000, , , , 
3202,2018,39,IA36E425, , ,29/01/2018 00:00:00,133,January,NUT,CV18001,53.729799999999997,-5.845900000000000,50.960000000000001,3.000000000000000, , , , , , , , ,5.605000000000000,<0.04, ,0.574,5.605000000000000,0.574000000000000,34.189999999999998,0.000000000000000, ,0.000000000000000, , , , 
3203,2018,38,IA36E422, , ,29/01/2018 00:00:00,110,January,NUT,CV18001,53.730100000000000,-5.903800000000000,-3.440000000000000,42.735999999999997, , , , , , , , ,5.716000000000000,<0.04, ,0.5775,5.716000000000000,0.577500000000000,34.231000000000002,0.000000000000000, ,0.000000000000000, , , , 
3204,2018,38,IA36E422, , ,29/01/2018 00:00:00,110,January,NUT,CV18001,53.730100000000000,-5.903800000000000,-3.440000000000000,4.639000000000000, , , , , , , , ,5.762000000000000,<0.04, ,0.5895,5.762000000000000,0.589500000000000,34.218000000000004,0.000000000000000, ,0.000000000000000, , , , 
3205,2018,37,IA36E422, , ,29/01/2018 00:00:00,58,January,NUT,CV18001,53.730100000000000,-5.949400000000000,38.130000000000003,3.000000000000000, , , , , , , , ,6.284000000000000,0.0865, ,0.556,6.284000000000000,0.556000000000000,34.073000000000000,0.000000000000000, ,0.000000000000000, , , , 
3206,2018,36,IA36E388, , ,29/01/2018 00:00:00,37,January,NUT,CV18001,53.730100000000000,-6.005600000000000,30.289999999999999,30.427000000000000, , , , , , , , ,6.329500000000000,0.052, ,0.6065,6.329500000000000,0.606500000000000,34.180000000000000,0.000000000000000, ,0.000000000000000, , , , 
3207,2018,36,IA36E388, , ,29/01/2018 00:00:00,37,January,NUT,CV18001,53.730100000000000,-6.005600000000000,30.289999999999999,3.733000000000000, , , , , , , , ,8.567500000000001,0.1875, ,0.6385,8.567500000000001,0.638500000000000,33.808999999999997,0.000000000000000, ,0.000000000000000, , , , 
3208,2018,35,IA36E388, , ,29/01/2018 00:00:00,27,January,NUT,CV18001,53.729799999999997,-6.048900000000000,25.129999999999999,3.000000000000000, , , , , , , , ,11.407500000000001,0.2705, ,0.7385,11.407500000000001,0.738500000000000,33.460999999999999,0.000000000000000, ,0.000000000000000, , , , 
3209,2018,34,IA36E388, , ,29/01/2018 00:00:00,16,January,NUT,CV18001,53.730300000000000,-6.094900000000000,21.239999999999998,19.812999999999999, , , , , , , , ,5.918000000000000,0.077, ,0.5745,5.918000000000000,0.574500000000000,34.185000000000002,0.000000000000000, ,0.000000000000000, , , , 
3210,2018,34,IA36E388, , ,29/01/2018 00:00:00,16,January,NUT,CV18001,53.730300000000000,-6.094900000000000,21.239999999999998,4.407000000000000, , , , , , , , ,12.304000000000000,0.288, ,0.6705,12.304000000000000,0.670500000000000,33.215000000000003,0.000000000000000, ,0.000000000000000, , , , 
3211,2018,33,IA36E3856, , ,28/01/2018 00:00:00,2256,January,NUT,CV18001,53.728800000000000,-6.149700000000000,16.440000000000001,3.000000000000000, , , , , , , , ,12.474000000000000,0.304, ,0.599,12.474000000000000,0.599000000000000,33.159999999999997,0.000000000000000, ,0.000000000000000, , , , 
3212,2018,32,IA36E3853, , ,28/01/2018 00:00:00,2308,January,NUT,CV18001,53.730600000000003,-6.199800000000000,11.529999999999999,9.702000000000000, , , , , , , , ,10.291000000000000,0.2895, ,0.596,10.291000000000000,0.596000000000000,33.469000000000001,0.000000000000000, ,0.000000000000000, , , , 
3213,2018,32,IA36E3853, , ,28/01/2018 00:00:00,2308,January,NUT,CV18001,53.730600000000003,-6.199800000000000,11.529999999999999,3.312000000000000, , , , , , , , ,10.754000000000000,0.2875, ,0.5775,10.754000000000000,0.577500000000000,33.466999999999999,0.000000000000000, ,0.000000000000000, , , , 
3214,2018,31,IA36E388, , ,28/01/2018 00:00:00,2355,January,NUT,CV18001,53.749200000000002,-6.098600000000000,22.430000000000000,3.000000000000000, , , , , , , , ,11.390000000000001,0.2755, ,0.678,11.390000000000001,0.678000000000000,33.412999999999997,0.000000000000000, ,0.000000000000000, , , , 
3215,2018,30,IA36E3858, , ,28/01/2018 00:00:00,2344,January,NUT,CV18001,53.749200000000002,-6.147600000000000,17.940000000000001,3.000000000000000, , , , , , , , ,13.657000000000000,0.297, ,0.675,13.657000000000000,0.675000000000000,34.023000000000003,0.000000000000000, ,0.000000000000000, , , , 
3216,2018,29,IA36E3852, , ,28/01/2018 00:00:00,2331,January,NUT,CV18001,53.749699999999997,-6.199900000000000,11.789999999999999,3.000000000000000, , , , , , , , ,9.891999999999999,0.2635, ,0.6815,9.891999999999999,0.681500000000000,33.621000000000002,0.000000000000000, ,0.000000000000000, , , , 
3217,2018,482,IA33D9658, ,Outer Dingle Bay,05/02/2018 00:00:00,558,February,NUT,CV18001,52.073099999999997,-10.404400000000001,49.390000000000001,3.000000000000000, , , , , , , , ,10.773999999999999,0.108, ,0.5095,10.773999999999999,0.509500000000000,32.965000000000003,0.000000000000000, ,0.000000000000000, , , , 
3218,2018,480,IA31E0716, ,Western Celtic Sea (HAs 18;19;20),04/02/2018 00:00:00,723,February,NUT,CV18001,51.455300000000001,-9.273099999999999,54.759999999999998,3.000000000000000, , , , , , , , ,9.291499999999999,0.097, ,0.6025,9.291499999999999,0.602500000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , , 
3219,2018,479,IA32E1338, ,Western Celtic Sea (HAs 18;19;20),04/02/2018 00:00:00,532,February,NUT,CV18001,51.525900000000000,-8.926100000000000,35.299999999999997,33.052999999999997, , , , , , , , ,10.340999999999999,0.142, ,0.692,10.340999999999999,0.692000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , , 
3220,2018,479,IA32E1338, ,Western Celtic Sea (HAs 18;19;20),04/02/2018 00:00:00,532,February,NUT,CV18001,51.525900000000000,-8.926100000000000,35.299999999999997,3.443000000000000, , , , , , , , ,10.781499999999999,0.1415, ,0.7075,10.781499999999999,0.707500000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , , 
3221,2018,478,IA32E1389, ,Western Celtic Sea (HAs 18;19;20),04/02/2018 00:00:00,417,February,NUT,CV18001,51.562600000000003,-8.694900000000001,36.039999999999999,3.000000000000000, , , , , , , , ,10.331000000000000,0.1235, ,0.654,10.331000000000000,0.654000000000000,35.012999999999998,0.000000000000000, ,0.000000000000000, , , , 
3222,2018,475,IA31E0448, ,Roaring Water Bay,04/02/2018 00:00:00,924,February,NUT,CV18001,51.473500000000001,-9.455399999999999,20.579999999999998,3.000000000000000, , , , , , , , ,10.111499999999999,0.1065, ,0.6735,10.111499999999999,0.673500000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , , 
3223,2018,474,IA31E0441, ,Roaring Water Bay,04/02/2018 00:00:00,1133,February,NUT,CV18001,51.494000000000000,-9.524900000000001,23.340000000000000,3.000000000000000, , , , , , , , ,9.757999999999999,0.119, ,0.6705,9.757999999999999,0.670500000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , , 
3224,2018,473,IA31E0443, ,Roaring Water Bay,04/02/2018 00:00:00,1014,February,NUT,CV18001,51.445999999999998,-9.545900000000000,39.840000000000003,3.000000000000000, , , , , , , , ,9.047000000000001,0.0715, ,0.5005,9.047000000000001,0.500500000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , , 
3225,2018,472,IA31E0413, ,Roaring Water Bay,04/02/2018 00:00:00,1234,February,NUT,CV18001,51.456400000000002,-9.661700000000000,45.490000000000002,3.000000000000000, , , , , , , , ,9.290500000000000,0.0785, ,0.5805,9.290500000000000,0.580500000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , , 
3226,2018,470,IA32E1732, ,Lough Mahon,03/02/2018 00:00:00,2327,February,NUT,CV18001,51.873199999999997,-8.332400000000000,8.550000000000001,9.063000000000001, , , , ,1909.03, , , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000,23.876999999999999,0.000000000000000, ,0.000000000000000,2004.85, , , 
3227,2018,470,IA32E1732, ,Lough Mahon,03/02/2018 00:00:00,2327,February,NUT,CV18001,51.873199999999997,-8.332400000000000,8.550000000000001,3.150000000000000, , , , ,1864.26, , , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000,25.221000000000000,0.000000000000000, ,0.000000000000000,1949.39, , , 
3228,2018,468,IA32E1732, ,Lough Mahon,03/02/2018 00:00:00,2316,February,NUT,CV18001,51.859900000000003,-8.329400000000000,10.430000000000000,3.000000000000000, , , , , , , , ,101.837599999999995,0.6515, ,1.0695,101.837599999999995,1.069500000000000,21.882000000000001,0.000000000000000, ,0.000000000000000, , , , 
3229,2018,467,IA32E1733, ,Cork Harbour,03/02/2018 00:00:00,2255,February,NUT,CV18001,51.842900000000000,-8.308600000000000,20.960000000000001,3.000000000000000, , , , , , , , ,58.666899999999998,0.4385, ,0.99,58.666899999999998,0.990000000000000,28.434999999999999,0.000000000000000, ,0.000000000000000, , , , 
3230,2018,466,IA32E1736, ,Cork Harbour,03/02/2018 00:00:00,2245,February,NUT,CV18001,51.849400000000003,-8.276500000000000,18.420000000000002,3.000000000000000, , , , , , , , ,35.314300000000003,0.314, ,0.8505,35.314300000000003,0.850500000000000,31.384000000000000,0.000000000000000, ,0.000000000000000, , , , 
3231,2018,465,IA32E1736, ,Cork Harbour,04/02/2018 00:00:00,15,February,NUT,CV18001,51.836100000000002,-8.265200000000000,16.920000000000002,0.000000000000000, , , , , , , , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000,31.684999999999999,0.000000000000000, ,0.000000000000000, , , , 
3232,2018,464,IA32E1736, ,Cork Harbour,03/02/2018 00:00:00,2241,February,NUT,CV18001,51.847299999999997,-8.264200000000001,10.529999999999999,3.000000000000000, , , , , , , , ,28.151399999999999,0.2255, ,0.7875,28.151399999999999,0.787500000000000,32.755000000000003,0.000000000000000, ,0.000000000000000, , , , 
3233,2018,463,IA32E1816, ,Outer Cork Harbour,04/02/2018 00:00:00,39,February,NUT,CV18001,51.780900000000003,-8.265800000000000,13.640000000000001,0.000000000000000, , , , , , , , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000,32.627000000000002,0.000000000000000, ,0.000000000000000, , , , 
3234,2018,454,IA35E0888, ,Inner Galway Bay North,06/02/2018 00:00:00,852,February,NUT,CV18001,53.250000000000000,-9.009700000000000,7.280000000000000,9.122000000000000, , , , ,2222.64, , , ,13.654500000000001,0.1765, ,0.555,13.654500000000001,0.555000000000000,30.840000000000000,0.000000000000000, ,0.000000000000000,2376.58, , , 
3235,2018,454,IA35E0888, ,Inner Galway Bay North,06/02/2018 00:00:00,852,February,NUT,CV18001,53.250000000000000,-9.009700000000000,7.280000000000000,3.189000000000000, , , , ,2255.21, , , ,11.804500000000001,0.1555, ,0.575,11.804500000000001,0.575000000000000,32.219000000000001,0.000000000000000, ,0.000000000000000,2406.57, , , 
3236,2018,453,IA35E0891, ,Inner Galway Bay South,06/02/2018 00:00:00,1027,February,NUT,CV18001,53.219200000000001,-9.100099999999999,16.320000000000000,16.923999999999999, , , , ,2181.42, , , ,13.994500000000000,0.142, ,0.5205,13.994500000000000,0.520500000000000,33.252000000000002,0.000000000000000, ,0.000000000000000,2343.07, , , 
3237,2018,453,IA35E0891, ,Inner Galway Bay South,06/02/2018 00:00:00,1027,February,NUT,CV18001,53.219200000000001,-9.100099999999999,16.320000000000000,3.351000000000000, , , , ,2294.77, , , ,9.696500000000000,0.101, ,0.553,9.696500000000000,0.553000000000000,30.623999999999999,0.000000000000000, ,0.000000000000000,2439.48, , , 
3238,2018,452,IA35E0886, ,Inner Galway Bay North,06/02/2018 00:00:00,1100,February,NUT,CV18001,53.229700000000001,-9.059500000000000,11.600000000000000,12.323000000000000, , , , ,2191.96, , , ,10.835000000000001,0.116, ,0.5525,10.835000000000001,0.552500000000000,32.978000000000002,0.000000000000000, ,0.000000000000000,2352.42, , , 
3239,2018,452,IA35E0886, ,Inner Galway Bay North,06/02/2018 00:00:00,1100,February,NUT,CV18001,53.229700000000001,-9.059500000000000,11.600000000000000,2.972000000000000, , , , ,2220.83, , , ,12.202999999999999,0.1305, ,0.5475,12.202999999999999,0.547500000000000,31.977000000000000,0.000000000000000, ,0.000000000000000,2380.3, , , 
3240,2018,451,IA35E0883, ,Inner Galway Bay North,06/02/2018 00:00:00,1221,February,NUT,CV18001,53.240200000000002,-9.080100000000000,10.430000000000000,11.538000000000000, , , , ,2192.15, , , ,9.677000000000000,0.112, ,0.4655,9.677000000000000,0.465500000000000,31.367000000000001,0.000000000000000, ,0.000000000000000,2350.88, , , 
3241,2018,451,IA35E0883, ,Inner Galway Bay North,06/02/2018 00:00:00,1221,February,NUT,CV18001,53.240200000000002,-9.080100000000000,10.430000000000000,3.039000000000000, , , , ,2261.58, , , ,13.053500000000000,0.1515, ,0.542,13.053500000000000,0.542000000000000,32.829999999999998,0.000000000000000, ,0.000000000000000,2407.81, , , 
3242,2018,427,IA33E2663, ,Eastern Celtic Sea (HAs 13;17),03/02/2018 00:00:00,1504,February,NUT,CV18001,52.000200000000000,-7.520200000000000,31.340000000000000,3.000000000000000, , , , , , , , ,10.606999999999999,0.127, ,0.666,10.606999999999999,0.666000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , , 
3243,2018,410,IA32E1625, ,Courtmacsherry Bay,04/02/2018 00:00:00,352,February,NUT,CV18001,51.589799999999997,-8.620300000000000,37.170000000000002,3.000000000000000, , , , , , , , ,11.271500000000000,0.1045, ,0.68,11.271500000000000,0.680000000000000,34.947000000000003,0.000000000000000, ,0.000000000000000, , , , 
3244,2018,409,IA32E1364, ,Western Celtic Sea (HAs 18;19;20),04/02/2018 00:00:00,457,February,NUT,CV18001,51.540199999999999,-8.819699999999999,51.630000000000003,3.000000000000000, , , , , , , , ,9.478000000000000,0.0695, ,0.6155,9.478000000000000,0.615500000000000,35.066000000000003,0.000000000000000, ,0.000000000000000, , , , 
3245,2018,408,IA32E0993, ,Western Celtic Sea (HAs 18;19;20),04/02/2018 00:00:00,630,February,NUT,CV18001,51.500200000000000,-9.099100000000000,39.649999999999999,3.000000000000000, , , , , , , , ,9.613000000000000,0.1125, ,0.644,9.613000000000000,0.644000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , , 
3246,2018,407,IA31E0419, ,Roaring Water Bay,04/02/2018 00:00:00,1107,February,NUT,CV18001,51.461900000000000,-9.589499999999999,41.890000000000001,3.000000000000000, , , , , , , , ,9.257000000000000,0.074, ,0.5125,9.257000000000000,0.512500000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , , 
3247,2018,406,IA31E0181, ,Western Celtic Sea (HAs 18;19;20),04/02/2018 00:00:00,1335,February,NUT,CV18001,51.430100000000003,-9.770899999999999,56.250000000000000,3.000000000000000, , , , , , , , ,9.188000000000001,0.065, ,0.5355,9.188000000000001,0.535500000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , , 
